TXN_DATE_TIME,TRANSACTION_ID,CUSTOMER_ID,POLICY_EFF_DT,LOSS_DT,DUREE_CONTRAT_MOIS,REPORT_DT,INSURANCE_TYPE,PREMIUM_AMOUNT,CLAIM_AMOUNT,CUSTOMER_NAME,STATE,POSTAL_CODE,MARITAL_STATUS,MAITAL_STATUS_NUM,AGE,TENURE,PRIME_CUMULEE,MARGE_CONTRAT_A_DATE,EMPLOYMENT_STATUS,ETAT_EMPLOYEE,NO_OF_FAMILY_MEMBERS,RISK_SEGMENTATION,HOUSE_TYPE,SOCIAL_CLASS,CUSTOMER_EDUCATION_LEVEL,CLAIM_STATUS,INCIDENT_SEVERITY,AUTHORITY_CONTACTED,ANY_INJURY,POLICE_REPORT_AVAILABLE,INCIDENT_STATE,INCIDENT_CITY,INCIDENT_HOUR_OF_THE_DAY,AGENT_ID,VENDOR_ID,DATE_OF_JOINING
2020-09-24,TXN00002865,A00007270,2015-05-25,2020-09-04,63,2020-09-09,Health,163.7,10000,Joan Shapiro,AK,99507,Y,1,54,46,2898,-7102,Y,1,6,L,Rent,MI,College,A,Total Loss,Ambulance,1,1,KY,Louisville,12,AGENT01156,VNDR00451,1997-09-09
2020-09-24,TXN00002866,A00000078,2011-06-13,2020-09-20,111,2020-09-21,Health,187.12,2000,Teresa Anderson,MA,1301,N,0,47,74,8214,6214,Y,1,4,M,Mortgage,HI,Bachelor,A,Minor Loss,Ambulance,1,1,DC,Washington,4,AGENT00650,VNDR00306,2010-01-04
2020-09-24,TXN00002867,A00002532,2015-03-11,2020-09-16,66,2020-09-19,Mobile,11.41,100,Mitchell Jackson,FL,32404,Y,1,42,90,5940,5840,Y,1,3,M,Own,MI,Bachelor,A,Minor Loss,Ambulance,0,1,OK,Oklahoma City,2,AGENT00571,VNDR00451,2008-07-07
2020-09-24,TXN00002868,A00009033,2013-01-19,2020-09-19,92,2020-09-20,Motor,112.24,8000,Barbara Landers,MA,2141,Y,1,64,31,2852,-5148,Y,1,4,L,Rent,LI,High School,A,Minor Loss,Ambulance,0,1,CO,Arvada,6,AGENT00332,VNDR00315,2008-09-10
2020-09-24,TXN00002869,A00005328,2019-09-16,2020-09-09,11,2020-09-14,Health,105.13,6000,Henry Sousa,CA,94544,Y,1,31,105,1155,-4845,Y,1,7,H,Own,LI,Bachelor,A,Total Loss,Police,1,1,MD,Annapolis,11,AGENT00373,VNDR00451,2015-08-07
2020-09-24,TXN00002870,A00006598,2016-08-21,2020-09-08,48,2020-09-13,Life,93.37,63000,Ben Smith,VT,5491,Y,1,28,49,2352,-60648,Y,1,6,M,Own,LI,Bachelor,A,Minor Loss,Ambulance,0,1,CO,Arvada,8,AGENT01088,VNDR00122,2008-11-25
2020-09-24,TXN00002871,A00005499,2013-01-26,2020-09-22,91,2020-09-22,Motor,86.06,4000,Jeanne Neumeyer,CA,94538,Y,1,54,82,7462,3462,Y,1,2,M,Own,MI,Bachelor,A,Minor Loss,Ambulance,1,0,CT,Manchester,9,AGENT00067,VNDR00307,2003-08-09
2020-09-24,TXN00002872,A00005541,2017-11-04,2020-09-10,34,2020-09-15,Health,166.78,18000,Dennis Collier,KY,40202,Y,1,64,23,782,-17218,Y,1,3,M,Own,MI,MD,A,Minor Loss,Ambulance,1,1,KY,Louisville,10,AGENT00181,VNDR00451,2002-01-21
2020-09-24,TXN00002873,A00000991,2012-07-14,2020-09-21,98,2020-09-21,Life,62.62,37000,Joe Ballew,CO,81521,N,0,56,112,10976,-26024,Y,1,3,L,Mortgage,MI,High School,A,Total Loss,Ambulance,0,0,TN,Nashville,3,AGENT00269,VNDR00238,2011-09-27
2020-09-24,TXN00002874,A00001227,2012-04-08,2020-09-05,100,2020-09-10,Motor,106.01,3000,Kim Cope,TN,37221,Y,1,46,9,900,-2100,Y,1,7,M,Rent,MI,Bachelor,A,Major Loss,Ambulance,1,0,AL,Montgomery,9,AGENT00267,VNDR00224,1999-10-09
2020-09-24,TXN00002875,A00006767,2017-07-02,2020-09-18,38,2020-09-20,Property,158.16,27000,Lashawn Donalson,MA,2420,Y,1,37,119,4522,-22478,Y,1,2,M,Rent,MI,Masters,A,Total Loss,Other,1,1,MA,Belchertown,13,AGENT01168,VNDR00250,2002-07-21
2020-09-25,TXN00002876,A00008084,2010-09-04,2020-09-07,120,2020-09-12,Travel,50.33,3000,Jewel Wright,TN,37072,N,0,25,47,5640,2640,Y,1,3,L,Rent,HI,High School,A,Major Loss,Other,1,1,CO,Arvada,16,AGENT00733,VNDR00214,2004-11-04
2020-09-25,TXN00002877,A00008053,2013-03-24,2020-09-07,89,2020-09-12,Health,184.61,5000,Roberta Horton,TN,37218,N,0,62,109,9701,4701,Y,1,4,M,Rent,LI,Bachelor,A,Major Loss,Ambulance,1,1,AK,Anchorage,21,AGENT00925,VNDR00451,2012-06-20
2020-09-25,TXN00002878,A00007831,2015-10-28,2020-09-20,58,2020-09-21,Life,68.89,98000,John Tomassi,MD,20751,Y,1,60,99,5742,-92258,N,0,3,M,Mortgage,HI,Bachelor,A,Minor Loss,Other,1,0,VT,Alburgh,16,AGENT00881,VNDR00451,2014-07-19
2020-09-25,TXN00002879,A00007427,2010-09-22,2020-09-17,119,2020-09-20,Motor,113.14,4000,Shaun Stubblefield,OK,73112,Y,1,48,103,12257,8257,Y,1,7,L,Mortgage,HI,Bachelor,A,Total Loss,Police,0,1,OK,Oklahoma City,22,AGENT00585,VNDR00451,2008-08-15
2020-09-25,TXN00002880,A00001830,2015-11-20,2020-09-14,57,2020-09-19,Mobile,6.13,300,Michael Krampitz,AL,36117,Y,1,56,95,5415,5115,Y,1,5,L,Own,HI,Masters,A,Major Loss,Police,1,1,TN,Nashville,0,AGENT00379,VNDR00134,1995-02-19
2020-09-25,TXN00002881,A00009357,2017-10-11,2020-09-17,35,2020-09-20,Property,113.45,10000,Horace Hendrickson,AR,72703,Y,1,48,77,2695,-7305,Y,1,4,M,Rent,HI,PhD,A,Total Loss,Ambulance,1,1,KY,Louisville,18,AGENT00577,VNDR00545,2014-07-30
2020-09-25,TXN00002882,A00008153,2013-03-18,2020-09-12,89,2020-09-17,Health,196.94,19000,Virginia Branch,CA,94704,Y,1,27,22,1958,-17042,Y,1,5,M,Mortgage,MI,Bachelor,A,Minor Loss,Ambulance,1,0,KY,Louisville,16,AGENT00436,VNDR00451,1994-06-12
2020-09-25,TXN00002884,A00009295,2013-12-06,2020-09-13,81,2020-09-18,Health,125.61,3000,Susan Hennessey,AR,72764,N,0,31,78,6318,3318,N,0,6,L,Mortgage,MI,Bachelor,A,Total Loss,Police,1,1,KY,Louisville,12,AGENT00907,VNDR00451,1997-07-19
2020-09-25,TXN00002885,A00002914,2011-01-25,2020-09-24,115,2020-09-24,Motor,122.52,5000,Carol Stone,TN,37076,Y,1,58,51,5865,865,Y,1,7,L,Own,MI,Bachelor,A,Minor Loss,Other,1,1,GA,Savannah,17,AGENT00111,VNDR00283,2013-09-07
2020-09-25,TXN00002886,A00007651,2012-02-27,2020-09-06,102,2020-09-11,Motor,114.63,2000,Jimmy Keith,AR,72701,N,0,38,25,2550,550,Y,1,4,M,Mortgage,LI,High School,A,Minor Loss,Other,1,0,MA,Waltham,3,AGENT00881,VNDR00451,2014-07-19
2020-09-25,TXN00002887,A00006918,2016-03-10,2020-09-11,54,2020-09-16,Travel,54.79,2000,Sonia Shaw,KY,40210,Y,1,40,99,5346,3346,Y,1,7,H,Rent,LI,Bachelor,A,Major Loss,Ambulance,1,1,TN,Nashville,2,AGENT00169,VNDR00176,1998-05-19
2020-09-25,TXN00002888,A00004664,2013-10-01,2020-09-20,83,2020-09-21,Mobile,11.79,700,Maria Wright,OK,73160,Y,1,47,118,9794,9094,Y,1,3,L,Rent,LI,Bachelor,A,Major Loss,Police,1,0,CO,Evergreen,6,AGENT00648,VNDR00451,2016-08-08
2020-09-25,TXN00002889,A00007066,2011-06-29,2020-09-07,110,2020-09-12,Motor,101.27,5000,Mary Huffman,MD,21090,Y,1,35,31,3410,-1590,Y,1,4,H,Rent,LI,High School,A,Major Loss,Police,1,1,MD,Pasadena,0,AGENT00085,VNDR00451,2000-12-19
2020-09-25,TXN00002890,A00001771,2015-06-26,2020-09-18,62,2020-09-20,Travel,56.59,4000,Jackie Smith,AL,36116,Y,1,42,7,434,-3566,Y,1,7,L,Mortgage,MI,High School,A,Minor Loss,Ambulance,1,1,TN,Nashville,15,AGENT00387,VNDR00541,1992-03-23
2020-09-25,TXN00002892,A00009680,2017-05-12,2020-09-10,39,2020-09-15,Life,95.94,26000,Lottie Carswell,AL,36116,Y,1,30,64,2496,-23504,Y,1,5,M,Own,HI,Masters,A,Total Loss,Ambulance,1,1,MD,Severn,19,AGENT00335,VNDR00451,2002-08-17
2020-09-25,TXN00002893,A00007598,2016-12-30,2020-09-11,44,2020-09-16,Travel,89.63,2000,Arthur Susko,AK,99516,Y,1,44,111,4884,2884,Y,1,2,H,Rent,LI,Bachelor,A,Minor Loss,Ambulance,0,1,CT,Manchester,12,AGENT00519,VNDR00101,2016-07-07
2020-09-25,TXN00002894,A00009466,2010-09-23,2020-09-17,119,2020-09-20,Mobile,7.11,700,Paula Garcia,VT,5089,Y,1,37,115,13685,12985,Y,1,6,L,Mortgage,LI,High School,A,Minor Loss,Ambulance,1,1,TN,Nashville,20,AGENT00881,VNDR00348,2014-07-19
2020-09-25,TXN00002895,A00006078,2018-12-12,2020-09-23,21,2020-09-23,Travel,72.0,1000,Thomas Christian,CO,80403,N,0,35,11,231,-769,N,0,4,L,Rent,HI,Bachelor,A,Total Loss,Ambulance,1,0,DC,Washington,19,AGENT00379,VNDR00451,1995-02-19
2020-09-25,TXN00002896,A00000259,2011-04-26,2020-09-12,112,2020-09-17,Property,91.34,12000,Mildred Smith,MD,20751,Y,1,48,66,7392,-4608,Y,1,3,H,Own,LI,Bachelor,A,Total Loss,Other,0,1,MA,Millis,18,AGENT00697,VNDR00215,2015-11-02
2020-09-25,TXN00002897,A00003025,2013-07-10,2020-09-14,86,2020-09-19,Motor,118.98,10000,Lloyd Shupe,AZ,85308,N,0,55,111,9546,-454,Y,1,6,L,Own,MI,Bachelor,A,Total Loss,Ambulance,0,1,FL,Panama City,4,AGENT00986,VNDR00454,1991-11-23
2020-09-26,TXN00002898,A00007391,2018-12-11,2020-09-19,21,2020-09-21,Motor,85.8,7000,Hilma Gaines,VT,5401,Y,1,54,20,420,-6580,Y,1,2,M,Rent,LI,Bachelor,A,Total Loss,Ambulance,0,1,KY,Louisville,11,AGENT00570,VNDR00284,1999-09-12
2020-09-26,TXN00002899,A00003096,2018-03-01,2020-09-18,30,2020-09-21,Property,152.13,10000,William Oliver,CO,80003,Y,1,61,107,3210,-6790,Y,1,6,M,Rent,MI,High School,A,Minor Loss,Ambulance,1,1,TN,Nashville,16,AGENT00143,VNDR00451,2012-07-07
2020-09-26,TXN00002900,A00006266,2015-10-21,2020-09-20,58,2020-09-22,Health,154.85,10000,Jeffrey Porter,AL,36111,Y,1,28,106,6148,-3852,Y,1,2,H,Rent,MI,High School,A,Major Loss,Ambulance,1,1,GA,Savannah,8,AGENT01047,VNDR00204,2017-05-10
2020-09-26,TXN00002901,A00007627,2012-10-23,2020-09-20,94,2020-09-22,Life,92.18,83000,Georgia Neault,TN,37122,Y,1,62,76,7144,-75856,Y,1,3,M,Mortgage,MI,High School,A,Total Loss,Ambulance,0,1,CO,Fort Collins,18,AGENT00611,VNDR00451,2008-03-13
2020-09-26,TXN00002902,A00007069,2018-11-10,2020-09-08,21,2020-09-13,Property,135.0,30000,Zane Garner,CT,6040,Y,1,43,50,1050,-28950,Y,1,5,M,Rent,LI,Bachelor,A,Minor Loss,Police,1,1,CO,Arvada,17,AGENT01095,VNDR00407,2014-02-03
2020-09-26,TXN00002903,A00007518,2017-05-15,2020-09-22,40,2020-09-23,Motor,80.32,6000,Florence Tidmore,CO,80004,Y,1,42,89,3560,-2440,Y,1,5,L,Rent,LI,Bachelor,A,Major Loss,Ambulance,0,1,VT,Hartford,6,AGENT00773,VNDR00513,1998-12-20
2020-09-26,TXN00002904,A00009536,2012-07-29,2020-09-09,97,2020-09-14,Health,137.26,10000,Helen Clark,FL,32413,Y,1,60,80,7760,-2240,N,0,5,H,Rent,LI,Bachelor,A,Major Loss,Other,1,0,CT,Manchester,10,AGENT00251,VNDR00451,2015-02-24
2020-09-26,TXN00002905,A00005021,2017-10-02,2020-09-13,35,2020-09-18,Travel,63.8,4000,Brenda Gerard,CA,92111,Y,1,58,39,1365,-2635,Y,1,3,H,Own,HI,Bachelor,A,Total Loss,Ambulance,1,1,CO,Greeley,1,AGENT01055,VNDR00211,1998-02-10
2020-09-26,TXN00002906,A00002599,2015-12-03,2020-09-16,57,2020-09-19,Health,150.06,18000,Charles Smith,AZ,85301,N,0,49,53,3021,-14979,Y,1,6,M,Rent,HI,High School,A,Total Loss,Police,1,1,OK,Oklahoma City,22,AGENT00431,VNDR00451,2008-04-05
2020-09-26,TXN00002907,A00001763,2010-09-25,2020-09-12,119,2020-09-17,Motor,111.87,10000,Thomas Cummings,MD,21225,N,0,55,49,5831,-4169,N,0,2,H,Own,HI,Bachelor,A,Total Loss,Ambulance,1,0,AL,Montgomery,11,AGENT00050,VNDR00597,2009-06-22
2020-09-26,TXN00002908,A00002042,2017-12-24,2020-09-10,32,2020-09-15,Life,99.11,79000,Kerry Harris,AZ,85310,Y,1,62,27,864,-78136,Y,1,5,M,Rent,MI,High School,A,Major Loss,Ambulance,1,1,TN,Nashville,9,AGENT00169,VNDR00503,1998-05-19
2020-09-26,TXN00002909,A00006142,2018-01-19,2020-09-18,31,2020-09-21,Life,65.13,92000,Steven Hunt,KY,40272,Y,1,32,71,2201,-89799,Y,1,2,L,Rent,MI,High School,A,Major Loss,Other,0,1,CO,Arvada,3,AGENT00220,VNDR00031,2002-11-20
2020-09-26,TXN00002910,A00004140,2016-01-19,2020-09-22,56,2020-09-23,Property,154.48,27000,Ella Anderson,AZ,85355,Y,1,51,68,3808,-23192,N,0,4,L,Rent,LI,Bachelor,A,Major Loss,Police,1,1,AK,Anchorage,13,AGENT01054,VNDR00451,2008-09-25
2020-09-26,TXN00002912,A00008979,2012-12-11,2020-09-07,92,2020-09-12,Motor,75.28,6000,Mabel Eaton,CA,94610,Y,1,39,91,8372,2372,Y,1,7,M,Mortgage,MI,Masters,A,Minor Loss,Ambulance,1,0,OK,Midwest City,8,AGENT00858,VNDR00204,2000-10-04
2020-09-26,TXN00002913,A00004776,2015-01-20,2020-09-09,67,2020-09-14,Motor,85.0,7000,Mathew Wilder,CA,95472,Y,1,36,65,4355,-2645,Y,1,7,L,Own,MI,MD,A,Major Loss,Ambulance,0,1,CT,Manchester,6,AGENT01169,VNDR00593,2015-01-02
2020-09-26,TXN00002914,A00003556,2012-01-05,2020-09-06,104,2020-09-11,Property,108.66,37000,Michael Botti,VT,5476,Y,1,62,88,9152,-27848,Y,1,4,M,Rent,HI,High School,A,Minor Loss,Police,0,1,CA,Elk Grove,8,AGENT00032,VNDR00321,1991-08-07
2020-09-26,TXN00002915,A00009796,2010-12-05,2020-09-17,117,2020-09-20,Life,96.05,83000,Jeffrey Salafia,DC,20007,Y,1,56,118,13806,-69194,Y,1,2,H,Mortgage,MI,High School,A,Total Loss,Police,1,1,KY,Louisville,5,AGENT00111,VNDR00282,2013-09-07
2020-09-26,TXN00002916,A00008335,2018-05-10,2020-09-12,28,2020-09-17,Mobile,6.73,500,Monica Hill,TN,37214,N,0,53,86,2408,1908,N,0,6,H,Own,LI,Bachelor,A,Total Loss,Ambulance,1,1,VT,Westmore,12,AGENT00497,VNDR00451,2007-07-17
2020-09-26,TXN00002917,A00009907,2011-09-14,2020-09-15,108,2020-09-20,Motor,117.0,9000,Vesta Daner,MA,2445,Y,1,42,31,3348,-5652,N,0,3,L,Own,MI,Bachelor,A,Total Loss,Police,1,1,MD,Glen Burnie,17,AGENT00578,VNDR00451,1992-04-04
2020-09-26,TXN00002919,A00006137,2013-06-05,2020-09-06,87,2020-09-11,Life,50.26,78000,Seymour Petersen,MA,2155,Y,1,44,90,7830,-70170,Y,1,6,L,Own,MI,Bachelor,A,Major Loss,Police,0,1,FL,Lynn Haven,11,AGENT01079,VNDR00451,2011-07-30
2020-09-27,TXN00002920,A00008932,2017-11-12,2020-09-10,33,2020-09-15,Health,168.54,13000,Ronald Day,AR,72701,Y,1,31,61,2013,-10987,Y,1,4,M,Mortgage,LI,Bachelor,A,Major Loss,Ambulance,0,1,OK,Midwest City,14,AGENT00151,VNDR00451,2008-02-11
2020-09-27,TXN00002921,A00007991,2016-12-25,2020-09-13,44,2020-09-18,Motor,119.35,5000,Jose Zeck,AL,36116,Y,1,34,104,4576,-424,Y,1,6,L,Own,MI,High School,A,Total Loss,Ambulance,1,0,AL,Montgomery,19,AGENT00556,VNDR00138,2008-10-05
2020-09-27,TXN00002922,A00002474,2017-07-20,2020-09-15,37,2020-09-20,Mobile,11.28,500,Marcus Caron,MD,21403,N,0,26,94,3478,2978,Y,1,2,L,Mortgage,HI,Bachelor,A,Total Loss,Ambulance,0,1,OK,Oklahoma City,17,AGENT00304,VNDR00451,2010-08-22
2020-09-27,TXN00002923,A00001519,2017-02-03,2020-09-24,43,2020-09-24,Motor,107.18,8000,Joseph Edwards,CO,80005,N,0,50,90,3870,-4130,Y,1,3,M,Own,HI,College,A,Major Loss,Police,1,1,CT,Manchester,22,AGENT00873,VNDR00545,1997-03-28
2020-09-27,TXN00002924,A00001593,2010-11-02,2020-09-22,118,2020-09-23,Mobile,11.82,300,George Connor,MD,21401,Y,1,50,83,9794,9494,Y,1,7,L,Rent,HI,High School,A,Minor Loss,Ambulance,1,1,OK,Oklahoma City,23,AGENT00165,VNDR00232,2005-03-03
2020-09-27,TXN00002925,A00003917,2014-02-08,2020-09-16,79,2020-09-21,Motor,122.34,4000,Ana Finney,DC,20019,Y,1,62,110,8690,4690,N,0,3,H,Rent,MI,Bachelor,A,Major Loss,Ambulance,1,1,DC,Washington,6,AGENT00742,VNDR00079,2004-06-04
2020-09-27,TXN00002927,A00003914,2013-03-31,2020-09-26,89,2020-09-26,Motor,132.26,4000,Jimmy Byrne,MA,1095,Y,1,35,35,3115,-885,Y,1,4,L,Rent,MI,High School,A,Minor Loss,Ambulance,0,1,FL,Panama City,1,AGENT00498,VNDR00451,1991-03-20
2020-09-27,TXN00002928,A00006061,2013-02-15,2020-09-21,91,2020-09-23,Motor,118.4,1000,Roy Paetzold,AL,36116,N,0,54,69,6279,5279,Y,1,5,M,Own,LI,PhD,A,Total Loss,Ambulance,1,1,OK,Oklahoma City,8,AGENT00602,VNDR00451,1992-01-09
2020-09-27,TXN00002929,A00008433,2015-12-31,2020-09-26,56,2020-09-26,Travel,84.34,1000,Robert Davidson,CO,80002,Y,1,43,34,1904,904,Y,1,5,L,Mortgage,MI,College,A,Total Loss,Police,1,1,KY,Louisville,9,AGENT00303,VNDR00451,2007-04-11
2020-09-27,TXN00002930,A00008425,2010-10-26,2020-09-14,118,2020-09-19,Travel,73.57,1000,Ernesto Vaughn,TN,37138,N,0,28,26,3068,2068,Y,1,3,M,Mortgage,MI,Bachelor,A,Total Loss,Other,0,0,CA,Davis,10,AGENT01053,VNDR00578,2015-08-28
2020-09-27,TXN00002931,A00000561,2011-04-01,2020-09-16,113,2020-09-21,Travel,51.05,1000,Joseph Covert,GA,31410,N,0,47,112,12656,11656,Y,1,5,L,Mortgage,MI,High School,A,Major Loss,Ambulance,0,1,FL,Tampa,17,AGENT00477,VNDR00437,2006-09-17
2020-09-27,TXN00002932,A00004544,2013-09-27,2020-09-23,83,2020-09-24,Mobile,9.03,700,Wanda Pastian,CA,92399,Y,1,64,43,3569,2869,Y,1,4,L,Mortgage,LI,Bachelor,A,Minor Loss,Police,1,0,GA,Pooler,18,AGENT00522,VNDR00018,2002-02-17
2020-09-27,TXN00002933,A00001105,2013-07-02,2020-09-25,86,2020-09-25,Mobile,11.72,600,Cynthia Collins,MA,2053,Y,1,34,15,1290,690,Y,1,5,H,Rent,MI,MD,A,Total Loss,Ambulance,0,1,CT,Manchester,7,AGENT00556,VNDR00327,2008-10-05
2020-09-27,TXN00002934,A00000136,2017-01-29,2020-09-22,43,2020-09-23,Property,99.72,13000,William Seabolt,AR,72703,Y,1,63,116,4988,-8012,Y,1,5,H,Rent,LI,Bachelor,A,Major Loss,Ambulance,1,1,AZ,Glendale,19,AGENT00187,VNDR00538,1997-03-03
2020-09-27,TXN00002935,A00009986,2013-09-02,2020-09-25,84,2020-09-25,Property,83.58,11000,Dorothy Ruic,AR,72704,Y,1,29,88,7392,-3608,Y,1,7,L,Mortgage,MI,Bachelor,A,Total Loss,Ambulance,1,1,KY,Louisville,23,AGENT00241,VNDR00451,2012-02-24
2020-09-27,TXN00002936,A00009973,2015-01-09,2020-09-12,68,2020-09-17,Property,157.51,32000,James Mendez,CO,80005,Y,1,33,99,6732,-25268,Y,1,7,H,Mortgage,HI,High School,A,Major Loss,Ambulance,1,0,AL,Montgomery,1,AGENT00665,VNDR00486,1995-07-31
2020-09-27,TXN00002937,A00000969,2013-08-03,2020-09-20,85,2020-09-22,Life,89.33,22000,Martha Dalton,KY,40222,N,0,43,32,2720,-19280,Y,1,4,M,Mortgage,LI,College,A,Total Loss,Police,1,1,CO,Arvada,13,AGENT00633,VNDR00280,2016-09-18
2020-09-27,TXN00002938,A00008977,2011-05-04,2020-09-23,112,2020-09-24,Travel,70.09,4000,Laura Rummel,AL,36116,N,0,42,9,1008,-2992,Y,1,2,L,Rent,MI,PhD,A,Major Loss,Ambulance,1,1,MD,Gambrills,11,AGENT01077,VNDR00451,1993-12-14
2020-09-27,TXN00002939,A00002910,2011-10-23,2020-09-21,106,2020-09-23,Health,196.79,15000,Sue Paulson,CA,94578,N,0,62,59,6254,-8746,Y,1,2,M,Own,MI,Bachelor,A,Major Loss,Police,1,1,KY,Louisville,7,AGENT01162,VNDR00305,2014-03-26
2020-09-27,TXN00002940,A00008583,2015-04-17,2020-09-21,65,2020-09-23,Property,150.58,33000,Carolyn Gregoire,AZ,85306,Y,1,40,28,1820,-31180,N,0,5,H,Own,HI,College,A,Total Loss,Police,1,1,AK,Anchorage,20,AGENT00990,VNDR00464,2018-02-25
2020-09-27,TXN00002941,A00001682,2012-03-13,2020-09-08,101,2020-09-13,Mobile,10.27,600,Charles Ayala,MD,21122,Y,1,35,94,9494,8894,Y,1,3,L,Mortgage,HI,High School,A,Total Loss,Ambulance,0,1,CA,Fremont,22,AGENT00619,VNDR00293,2011-06-24
2020-09-27,TXN00002942,A00001337,2014-12-24,2020-09-24,69,2020-09-24,Health,125.05,15000,Mary Wilson,DC,20007,Y,1,37,14,966,-14034,Y,1,4,L,Rent,HI,Bachelor,A,Minor Loss,Ambulance,1,1,TN,Nashville,7,AGENT00096,VNDR00517,1990-07-03
2020-09-27,TXN00002943,A00005394,2015-11-27,2020-09-07,57,2020-09-12,Health,131.01,20000,Stephen Smith,MA,2535,Y,1,60,94,5358,-14642,Y,1,5,L,Mortgage,MI,Bachelor,A,Major Loss,Ambulance,0,1,AL,Montgomery,5,AGENT00892,VNDR00431,2011-08-07
2020-09-28,TXN00002944,A00002046,2016-11-27,2020-09-19,45,2020-09-22,Mobile,6.75,500,Jose Rodriguez,CA,94702,N,0,61,89,4005,3505,Y,1,6,L,Rent,HI,High School,A,Major Loss,Police,0,1,KY,Saint Matthews,16,AGENT00919,VNDR00349,2004-12-04
2020-09-28,TXN00002945,A00006181,2013-04-04,2020-09-09,89,2020-09-14,Property,82.23,19000,Clifford Burch,CA,95014,Y,1,40,6,534,-18466,Y,1,4,L,Own,HI,PhD,A,Minor Loss,Police,1,1,MA,Saugus,9,AGENT00877,VNDR00451,2011-06-16
2020-09-28,TXN00002946,A00009389,2010-06-10,2020-09-11,123,2020-09-16,Motor,134.96,7000,Mark Dimaio,VT,5701,Y,1,44,8,984,-6016,Y,1,4,L,Own,MI,Bachelor,A,Major Loss,Police,1,1,AZ,Glendale,1,AGENT00781,VNDR00247,2001-09-11
2020-09-28,TXN00002947,A00000201,2016-01-24,2020-09-08,55,2020-09-13,Mobile,6.77,400,Anne Powers,FL,32404,Y,1,37,65,3575,3175,Y,1,6,L,Own,MI,College,A,Minor Loss,Police,1,0,AZ,Glendale,19,AGENT00154,VNDR00532,2008-02-27
2020-09-28,TXN00002948,A00009150,2014-09-24,2020-09-21,71,2020-09-23,Motor,87.89,3000,Ronald Woodlock,CO,80002,Y,1,47,40,2840,-160,Y,1,6,M,Rent,MI,Masters,A,Major Loss,Ambulance,1,1,GA,Pooler,11,AGENT00716,VNDR00317,1994-02-21
2020-09-28,TXN00002949,A00008163,2015-10-13,2020-09-10,58,2020-09-15,Life,80.65,93000,Maude Philo,AR,72701,N,0,45,74,4292,-88708,Y,1,5,H,Own,MI,High School,A,Major Loss,Ambulance,1,1,TN,Nashville,3,AGENT00795,VNDR00451,1997-11-30
2020-09-28,TXN00002950,A00009845,2013-05-16,2020-09-17,88,2020-09-22,Health,116.03,5000,Nicole Otis,FL,32401,Y,1,47,11,968,-4032,Y,1,7,L,Own,HI,Masters,A,Major Loss,Ambulance,1,0,OK,Norman,4,AGENT00989,VNDR00437,1991-05-28
2020-09-28,TXN00002951,A00001016,2013-06-25,2020-09-14,86,2020-09-19,Travel,88.68,3000,Irene Tackitt,GA,31405,Y,1,31,82,7052,4052,Y,1,4,H,Own,LI,High School,A,Total Loss,Police,1,1,FL,Panama City Beach,3,AGENT00438,VNDR00359,2014-11-22
2020-09-28,TXN00002952,A00000405,2014-09-02,2020-09-26,72,2020-09-26,Travel,79.64,2000,Florence Brown,MD,20724,Y,1,51,8,576,-1424,Y,1,3,L,Own,LI,High School,A,Minor Loss,Other,0,0,AR,Fayetteville,22,AGENT00921,VNDR00301,2014-03-04
2020-09-28,TXN00002953,A00008121,2016-11-11,2020-09-17,46,2020-09-22,Mobile,9.84,300,Lena Stewart,CA,90275,Y,1,43,98,4508,4208,Y,1,4,L,Own,MI,Bachelor,A,Minor Loss,Police,0,1,FL,Panama City Beach,6,AGENT00165,VNDR00451,2005-03-03
2020-09-28,TXN00002954,A00002364,2012-04-17,2020-09-21,101,2020-09-23,Motor,83.05,8000,Stacie Mcarthur,CA,94043,Y,1,49,24,2424,-5576,Y,1,6,L,Rent,MI,Bachelor,A,Total Loss,Ambulance,1,1,AL,Montgomery,1,AGENT00972,VNDR00317,1991-02-08
2020-09-28,TXN00002955,A00007014,2012-04-22,2020-09-26,101,2020-09-26,Mobile,6.25,600,Joseph Massey,TN,37013,Y,1,27,82,8282,7682,Y,1,7,M,Own,LI,High School,A,Minor Loss,Ambulance,0,1,MA,Brockton,6,AGENT00222,VNDR00474,2012-11-19
2020-09-28,TXN00002956,A00004369,2015-07-01,2020-09-14,62,2020-09-19,Health,196.72,7000,Abel Cortes,AR,72703,N,0,36,38,2356,-4644,Y,1,3,H,Rent,MI,MD,A,Major Loss,Ambulance,1,1,OK,Edmond,4,AGENT00683,VNDR00357,1994-05-23
2020-09-28,TXN00002957,A00003007,2013-02-28,2020-09-25,90,2020-09-25,Mobile,9.3,200,Ruth Cunningham,KY,40204,N,0,48,84,7560,7360,Y,1,5,M,Mortgage,HI,High School,A,Major Loss,Ambulance,1,1,AR,Fayetteville,3,AGENT00991,VNDR00451,2016-01-29
2020-09-28,TXN00002958,A00006625,2011-08-18,2020-09-21,109,2020-09-23,Mobile,9.96,200,Ronald Weaver,KY,40219,Y,1,46,36,3924,3724,Y,1,5,M,Own,MI,Bachelor,A,Minor Loss,Ambulance,1,1,AR,Farmington,12,AGENT00864,VNDR00425,1996-05-01
